snapshot,percentile,ix,iy,iz,omega_mag,R_max,sigma_abs,sigma_signed,C_far
t=100,50.0,18,4,107,23.62885565507503,112,28.45207330496782,2.0041499214321767,0.07043950365059147
t=100,50.0,186,11,91,33.54263696454578,32,12.065388822603392,2.6702344666913738,0.22131358598978063
t=100,50.0,186,11,91,33.54263696454578,48,15.975078168705455,2.932849105491625,0.18358903002033256
t=100,50.0,186,11,91,33.54263696454578,64,18.451290472852374,2.77729070122908,0.15052013328364997
t=100,50.0,186,11,91,33.54263696454578,80,20.24216855355867,2.7568592596237567,0.1361938693638181
t=100,50.0,186,11,91,33.54263696454578,96,21.700567967141094,2.8190933432375265,0.1299087354536612
t=100,50.0,186,11,91,33.54263696454578,112,22.892010212122706,2.788156121406811,0.12179603693913756
t=100,50.0,151,77,203,27.156660146093873,32,11.658365990610358,0.1283797069508252,0.011011809635606067
t=100,50.0,151,77,203,27.156660146093873,48,15.233421560895238,1.3433380033818263,0.08818360327073368
t=100,50.0,151,77,203,27.156660146093873,64,18.16784157096866,2.248117556807616,0.12374158746518356
t=100,50.0,151,77,203,27.156660146093873,80,20.154788296382694,2.6175696005428497,0.12987333640277637
t=100,50.0,151,77,203,27.156660146093873,96,21.73060887358087,2.7586461028184983,0.1269474831039981
t=100,50.0,151,77,203,27.156660146093873,112,23.148198472246765,2.882410947135734,0.12451988220990776
t=100,50.0,102,185,38,28.130796002334513,32,11.663458306948835,0.13802319130584856,0.011833813580284104
t=100,50.0,102,185,38,28.130796002334513,48,15.062245849432411,0.11225232766160845,0.0074525624388104405
t=100,50.0,102,185,38,28.130796002334513,64,17.286091739532747,0.030649963731731435,0.0017730996799950988
t=100,50.0,102,185,38,28.130796002334513,80,19.018320412423776,0.03483297406100004,0.001831548386273127
t=100,50.0,102,185,38,28.130796002334513,96,20.555378382842626,0.07178651483298978,0.003492347039104339
t=100,50.0,102,185,38,28.130796002334513,112,21.881971647808147,0.07040190707210532,0.003217347513525239
t=100,50.0,83,252,25,37.67110964636194,32,14.015784127384244,2.640927866834412,0.18842526702980023
t=100,50.0,83,252,25,37.67110964636194,48,17.898316383130872,2.6895806719784043,0.1502700373825847
t=100,50.0,83,252,25,37.67110964636194,64,20.765205629519688,3.0147496074865368,0.1451827475862212
t=100,50.0,83,252,25,37.67110964636194,80,22.919348910892076,2.9628389610307253,0.12927238782174483
t=100,50.0,83,252,25,37.67110964636194,96,24.550459642265476,2.940360145465849,0.11976802831030488
t=100,50.0,83,252,25,37.67110964636194,112,25.936855050990957,2.9518343418525723,0.1138084912781202
t=100,50.0,215,230,79,19.9083496423145,32,12.578846958474978,2.136845910561665,0.16987613551669523
t=100,50.0,215,230,79,19.9083496423145,48,16.224725836664575,1.9419246812553423,0.11968921390751566
t=100,50.0,215,230,79,19.9083496423145,64,18.76612528762329,2.036968854933704,0.10854498857455322
t=100,50.0,215,230,79,19.9083496423145,80,20.79616899114694,2.27293070341042,0.10929564499971225
t=100,50.0,215,230,79,19.9083496423145,96,22.437720169660025,2.5080373820111914,0.11177772799762985
t=100,50.0,215,230,79,19.9083496423145,112,23.750060920519417,2.604365371365684,0.1096572080417521
t=100,50.0,213,109,27,50.826811431706005,32,13.516477522385987,2.2161153949787264,0.1639565775408864
t=100,50.0,213,109,27,50.826811431706005,48,17.06573611064234,2.1927972405254326,0.12849121926583554
t=100,50.0,213,109,27,50.826811431706005,64,19.6880106644455,2.3591706349898884,0.11982778124202793
t=100,50.0,213,109,27,50.826811431706005,80,21.70283029535846,2.436706980132934,0.11227600027145157
t=100,50.0,213,109,27,50.826811431706005,96,23.38970310246248,2.4030070903400307,0.10273781927941791
t=100,50.0,213,109,27,50.826811431706005,112,24.835717127908826,2.363675421051859,0.09517242481376582
t=100,50.0,200,220,154,21.93962708080913,32,8.965303277211877,1.1805994413372078,0.1316853880825282
t=100,50.0,200,220,154,21.93962708080913,48,12.44845349169282,1.6256960731206782,0.13059421993306622
t=100,50.0,200,220,154,21.93962708080913,64,15.05188936738456,1.663392811469786,0.1105105658744833
t=100,50.0,200,220,154,21.93962708080913,80,17.053747710843815,1.7088737445082973,0.10020517328409233
t=100,50.0,200,220,154,21.93962708080913,96,18.736658257721547,1.6501659869750935,0.08807152077372415
t=100,50.0,200,220,154,21.93962708080913,112,20.25769217478378,1.727359906261719,0.0852693333158596
t=100,50.0,220,52,50,20.66153050992971,32,14.603964279696715,1.19489655466886,0.08182001351030932
t=100,50.0,220,52,50,20.66153050992971,48,18.29871345757549,0.8671157903346022,0.04738670794233485
t=100,50.0,220,52,50,20.66153050992971,64,21.00046378386479,0.10005541398700887,0.004764438300828578
t=100,50.0,220,52,50,20.66153050992971,80,23.347007055625085,0.7110179071103857,0.03045434926268536
t=100,50.0,220,52,50,20.66153050992971,96,25.003947679949643,0.9566845805290797,0.03826134147993891
t=100,50.0,220,52,50,20.66153050992971,112,26.490618314535105,0.8389945517820847,0.031671384254618844
t=100,50.0,47,105,80,44.44924691811832,32,11.796201494275811,0.8933471414328007,0.07573176347202136
t=100,50.0,47,105,80,44.44924691811832,48,15.13321781643929,1.020707206390625,0.06744812760719177
t=100,50.0,47,105,80,44.44924691811832,64,17.813192860807042,1.5128568468995558,0.08492901069005854
t=100,50.0,47,105,80,44.44924691811832,80,19.695718790408137,1.7769547202236604,0.09022035393240087
t=100,50.0,47,105,80,44.44924691811832,96,21.190262161125094,1.8476998268767,0.08719570399022362
t=100,50.0,47,105,80,44.44924691811832,112,22.532993893250392,1.8806048573332215,0.08346005267842123
t=100,50.0,80,147,219,35.374224522873774,32,14.431248951696919,3.5852872304606014,0.24843915051711588
t=100,50.0,80,147,219,35.374224522873774,48,17.75140331506156,3.3428632142116177,0.18831543370857298
t=100,50.0,80,147,219,35.374224522873774,64,20.09143765847719,3.478514645632963,0.17313418306654985
t=100,50.0,80,147,219,35.374224522873774,80,22.04461841595065,3.8458867213341685,0.17445921035092313
t=100,50.0,80,147,219,35.374224522873774,96,23.766622202587744,4.25065461706399,0.17884975748052126
t=100,50.0,80,147,219,35.374224522873774,112,25.259450572874336,4.199624459227011,0.1662595331244818
t=100,50.0,217,77,4,22.722095073786345,32,12.65386219874827,0.48685056197342513,0.03847446371129162
t=100,50.0,217,77,4,22.722095073786345,48,16.37892698084451,1.3404023041464959,0.081837003468794
t=100,50.0,217,77,4,22.722095073786345,64,19.53467621420111,2.5222123053204712,0.12911462046588212
t=100,50.0,217,77,4,22.722095073786345,80,21.58749629342431,3.011733551367986,0.13951286941438315
t=100,50.0,217,77,4,22.722095073786345,96,23.314370830005203,3.1974486010135883,0.13714496626683684
t=100,50.0,217,77,4,22.722095073786345,112,24.87604261221435,3.0736002517011936,0.12355664040356763
t=100,50.0,26,144,190,29.318288449788593,32,10.694542897346384,0.49301416829095196,0.046099601733635816
t=100,50.0,26,144,190,29.318288449788593,48,14.388129687319328,0.40459298236348507,0.028119914899020163
t=100,50.0,26,144,190,29.318288449788593,64,16.783926320181504,0.6311480562764421,0.037604315238057885
t=100,50.0,26,144,190,29.318288449788593,80,18.594743858210155,0.755143688696556,0.04061059912708272
t=100,50.0,26,144,190,29.318288449788593,96,20.133517737324848,0.6358627274432048,0.0315822965335263
t=100,50.0,26,144,190,29.318288449788593,112,21.495316748390344,0.6872668052641651,0.0319728624290047
t=100,50.0,47,153,179,19.718027870164107,32,11.344108710811623,1.3928274905847595,0.12277980810050863
t=100,50.0,47,153,179,19.718027870164107,48,14.767465168207886,1.3251079877643297,0.08973158038097738
t=100,50.0,47,153,179,19.718027870164107,64,17.226697388892244,1.1662663280870318,0.06770109799682433
t=100,50.0,47,153,179,19.718027870164107,80,18.9735553025183,1.1229485179505467,0.059184928709776465
t=100,50.0,47,153,179,19.718027870164107,96,20.462734814620212,1.016680760809716,0.049684500631035786
t=100,50.0,47,153,179,19.718027870164107,112,21.726923894060928,1.0227988907382932,0.04707518172960859
t=100,50.0,246,147,229,19.906129631825213,32,12.425684422811333,1.08386797745252,0.08722803030976163
t=100,50.0,246,147,229,19.906129631825213,48,15.947489853171463,0.8844711090669509,0.05546146241259761
t=100,50.0,246,147,229,19.906129631825213,64,18.387551128234687,0.9462946455878143,0.051463875694395644
t=100,50.0,246,147,229,19.906129631825213,80,20.468095601256543,0.9144566145964329,0.044677171360304475
t=100,50.0,246,147,229,19.906129631825213,96,22.13598159714586,0.9898253200957271,0.04471567324682597
t=100,50.0,246,147,229,19.906129631825213,112,23.600179138066565,1.119669594156528,0.047443266748366575
t=100,50.0,170,25,246,23.756378984571437,32,14.694471641743586,2.976979625913704,0.20259181129430984
t=100,50.0,170,25,246,23.756378984571437,48,18.302320908459027,3.4699955588684173,0.1895931983830883
t=100,50.0,170,25,246,23.756378984571437,64,20.89615800475841,3.3538951252423352,0.16050295582942073
t=100,50.0,170,25,246,23.756378984571437,80,22.91288939405447,3.4298627368740386,0.14969141071156367
t=100,50.0,170,25,246,23.756378984571437,96,24.484970723365194,3.442544145477746,0.14059825451180305
t=100,50.0,170,25,246,23.756378984571437,112,25.86205545314359,3.4612452918991305,0.13383488787927753
t=100,50.0,242,134,212,19.439197381430375,32,11.992076817535436,0.22862445660151298,0.01906462575916846
t=100,50.0,242,134,212,19.439197381430375,48,15.777339135149575,0.2701784375152366,0.017124461558496836
t=100,50.0,242,134,212,19.439197381430375,64,18.294677547758567,0.052699153688280334,0.0028805729726970207
t=100,50.0,242,134,212,19.439197381430375,80,20.27275239932656,0.18396906876348618,0.009074696180356716
t=100,50.0,242,134,212,19.439197381430375,96,21.999920141086704,0.5090676030275406,0.023139520496568255
t=100,50.0,242,134,212,19.439197381430375,112,23.376307453010558,0.6031313275912954,0.025800966589940195
t=100,50.0,131,29,135,25.518923728463974,32,9.416216541177395,0.05650851084017039,0.00600119066857235
t=100,50.0,131,29,135,25.518923728463974,48,13.268164755922534,1.2120008039837993,0.091346529552461
t=100,50.0,131,29,135,25.518923728463974,64,16.131003996457128,2.1836775351038624,0.13537145831613867
t=100,50.0,131,29,135,25.518923728463974,80,18.097502111714505,2.529928405297452,0.13979434231754173
t=100,50.0,131,29,135,25.518923728463974,96,19.724396134282344,2.7366965997565247,0.1387467875378937
t=100,50.0,131,29,135,25.518923728463974,112,21.097620801001202,2.8586323860943477,0.1354954861051768
t=100,50.0,107,190,150,46.44839864881807,32,15.291050050253192,0.48076115718156326,0.031440689527636644
t=100,50.0,107,190,150,46.44839864881807,48,18.552270300535778,0.40979867299078715,0.022088869251702982
t=100,50.0,107,190,150,46.44839864881807,64,21.051927035230477,0.43486743338094896,0.020656894385639696
t=100,50.0,107,190,150,46.44839864881807,80,22.861174422216777,0.49623094555574115,0.021706275294129145
t=100,50.0,107,190,150,46.44839864881807,96,24.380265442587795,0.49116464966878104,0.02014599270157279
t=100,50.0,107,190,150,46.44839864881807,112,25.64541260645603,0.528635434730881,0.020613255198623757
t=100,50.0,242,28,34,26.527728417809847,32,12.77004758901459,0.9524680230951288,0.07458609816885002
t=100,50.0,242,28,34,26.527728417809847,48,16.897575890762678,1.228273049067308,0.07268930508184683
t=100,50.0,242,28,34,26.527728417809847,64,19.782427952118613,0.9289147661165762,0.04695656005243246
t=100,50.0,242,28,34,26.527728417809847,80,21.945854722152806,0.783782612319335,0.035714380790471616
t=100,50.0,242,28,34,26.527728417809847,96,23.79771808429642,1.1142732544528973,0.04682269327277144
t=100,50.0,242,28,34,26.527728417809847,112,25.19965591845959,1.2555435862612079,0.049823838481123074
t=100,50.0,43,188,253,17.670222903466552,32,12.867872717660832,0.13403369109435453,0.010416149897907885
t=100,50.0,43,188,253,17.670222903466552,48,16.298927021490194,0.3882622433264539,0.023821337614097465
t=100,50.0,43,188,253,17.670222903466552,64,18.85679800309075,0.2272987306020086,0.012053941001263994
t=100,50.0,43,188,253,17.670222903466552,80,20.845842751239694,0.2693486219867242,0.012920975429055568
t=100,50.0,43,188,253,17.670222903466552,96,22.444522324561202,0.392980472870694,0.0175089702150022
t=100,50.0,43,188,253,17.670222903466552,112,23.763055194227594,0.40925969746421187,0.0172225201734004
t=100,50.0,224,183,226,51.71482603097503,32,18.76284462367881,1.1007195785672688,0.058664856030314017
t=100,50.0,224,183,226,51.71482603097503,48,22.762463358126837,0.9655177774106476,0.04241710408139683
t=100,50.0,224,183,226,51.71482603097503,64,25.49514275999496,0.7905018273192339,0.031005977678212077
t=100,50.0,224,183,226,51.71482603097503,80,27.57811847716457,0.5854102304901161,0.021227344823210172
t=100,50.0,224,183,226,51.71482603097503,96,29.41169172646413,0.24397065041172097,0.008295022696440151
t=100,50.0,224,183,226,51.71482603097503,112,30.827008811087065,0.0031472477128551913,0.00010209384024710403
t=100,50.0,186,214,14,26.550031917307912,32,12.302495514641677,2.655300679842532,0.21583431399607955
t=100,50.0,186,214,14,26.550031917307912,48,16.071770402385756,3.0283276670748567,0.18842526935460202
t=100,50.0,186,214,14,26.550031917307912,64,18.955304411387136,3.1415932943199434,0.16573689486266835
t=100,50.0,186,214,14,26.550031917307912,80,21.089697291476764,3.2081967702069796,0.15212151819284514
t=100,50.0,186,214,14,26.550031917307912,96,22.784023186824058,3.4027595024792823,0.14934849190493668
t=100,50.0,186,214,14,26.550031917307912,112,24.253813910255264,3.6183516580441433,0.1491869143316133
t=100,50.0,237,145,191,15.52187962748177,32,12.694460929471864,1.4168189221842624,0.11160922311359678
t=100,50.0,237,145,191,15.52187962748177,48,15.859136979469257,1.6691656465838114,0.10524946273839876
t=100,50.0,237,145,191,15.52187962748177,64,18.34569748739974,1.7964009462041353,0.09791946844419222
t=100,50.0,237,145,191,15.52187962748177,80,20.469048701669116,1.8775658068066292,0.0917270672502492
t=100,50.0,237,145,191,15.52187962748177,96,22.28019148175118,1.6838636968777694,0.07557671567845164
t=100,50.0,237,145,191,15.52187962748177,112,23.89797170687729,1.8150665186467017,0.07595065141550766
t=100,50.0,94,179,34,26.32169887215219,32,12.378335333114599,1.7427491354813793,0.14079026691247942
t=100,50.0,94,179,34,26.32169887215219,48,15.831128261796414,1.5739580177159256,0.09942172103514517
t=100,50.0,94,179,34,26.32169887215219,64,18.28769707382517,1.7834081614426642,0.09751955941982558
t=100,50.0,94,179,34,26.32169887215219,80,20.211362950027816,1.9404771914407708,0.0960092199738613
t=100,50.0,94,179,34,26.32169887215219,96,21.79552817964524,1.990111035793048,0.09130822705419019
t=100,50.0,94,179,34,26.32169887215219,112,23.17116286088661,1.9900501055116893,0.08588477485827584
t=100,50.0,39,203,15,29.383323233186783,32,14.49965610992896,0.9110992368875742,0.06283592038184126
t=100,50.0,39,203,15,29.383323233186783,48,18.341253347863898,0.979856453966249,0.053423636617525236
t=100,50.0,39,203,15,29.383323233186783,64,21.06378263359157,1.1542631767693383,0.054798475508789746
t=100,50.0,39,203,15,29.383323233186783,80,23.054967992573754,1.258100758393983,0.05456961635337036
t=100,50.0,39,203,15,29.383323233186783,96,24.775065490233366,1.563486186933555,0.06310724738749532
t=100,50.0,39,203,15,29.383323233186783,112,26.204877207140267,1.6480338738374332,0.06289034902969816
t=100,50.0,110,116,29,112.0039210322589,32,15.819114755523172,1.8545263987278973,0.11723326035550743
t=100,50.0,110,116,29,112.0039210322589,48,19.358125040684016,1.726785365644044,0.08920209793122756
t=100,50.0,110,116,29,112.0039210322589,64,21.88705584261527,1.7691344708761436,0.08083017120244854
t=100,50.0,110,116,29,112.0039210322589,80,23.875616482372696,1.781289446690269,0.0746070556128002
t=100,50.0,110,116,29,112.0039210322589,96,25.602618425593352,1.8007980614614008,0.07033648010241228
t=100,50.0,110,116,29,112.0039210322589,112,27.0003498427898,1.7679061602941437,0.06547715754009932
t=100,50.0,235,17,122,27.91092174128931,32,13.176035396221563,0.7518351688026245,0.05706080366315843
t=100,50.0,235,17,122,27.91092174128931,48,16.637152189085494,1.4920118057874063,0.08967951899641899
t=100,50.0,235,17,122,27.91092174128931,64,18.990874590525014,1.444332044497492,0.07605400360118764
t=100,50.0,235,17,122,27.91092174128931,80,20.938629964334957,1.2232026569706267,0.05841846668354729
t=100,50.0,235,17,122,27.91092174128931,96,22.727959630031776,1.1233499942880376,0.04942590591386346
t=100,50.0,235,17,122,27.91092174128931,112,24.21265424805211,0.9820175025936844,0.04055802773761109
t=100,50.0,82,165,57,38.099609498823185,32,9.68639593148224,1.1941945515309917,0.123285746316613
t=100,50.0,82,165,57,38.099609498823185,48,12.476603987282616,0.9218136764473515,0.07388338023607664
t=100,50.0,82,165,57,38.099609498823185,64,14.590217401348086,0.6266991292628115,0.042953378419495425
t=100,50.0,82,165,57,38.099609498823185,80,16.381924198233683,0.6316852942430308,0.03855989605367236
t=100,50.0,82,165,57,38.099609498823185,96,17.839891932454485,0.6595287428646991,0.036969323881658654
t=100,50.0,82,165,57,38.099609498823185,112,19.12673471093162,0.6090764757712138,0.031844247592512726
t=100,50.0,183,121,224,18.171106096246522,32,12.605196843012077,2.2175774875119494,0.1759256531357782
t=100,50.0,183,121,224,18.171106096246522,48,16.027396098447394,2.5967013607773164,0.16201642143410083
t=100,50.0,183,121,224,18.171106096246522,64,18.61713226128967,2.1230927208370396,0.11403972916127127
t=100,50.0,183,121,224,18.171106096246522,80,20.875059528685664,1.3905895242701438,0.06661487706702114
t=100,50.0,183,121,224,18.171106096246522,96,22.681641797798324,0.9604081853792301,0.04234297472559749
t=100,50.0,183,121,224,18.171106096246522,112,24.050923751989227,0.8804341352579191,0.03660708188745138
t=100,50.0,132,6,82,25.35647184133055,32,14.309604590063504,4.767879340491176,0.3331943458313279
t=100,50.0,132,6,82,25.35647184133055,48,18.39070329336659,4.247700581867622,0.23096999141950922
t=100,50.0,132,6,82,25.35647184133055,64,21.030901547579315,3.9747654315627448,0.1889964356768265
t=100,50.0,132,6,82,25.35647184133055,80,22.919102607775972,3.880744326882555,0.16932357227485426
t=100,50.0,132,6,82,25.35647184133055,96,24.484175733869435,3.875408983022496,0.15828219112402334
t=100,50.0,132,6,82,25.35647184133055,112,25.853805760230745,3.8040612089660466,0.1471373786994869
t=100,50.0,39,221,114,17.436683360073207,32,8.683464850753838,1.591105309366783,0.18323392064270916
t=100,50.0,39,221,114,17.436683360073207,48,12.308417152493165,2.6586100117105373,0.2159993424639508
t=100,50.0,39,221,114,17.436683360073207,64,15.055553912045719,3.7368778822375597,0.24820593809223723
t=100,50.0,39,221,114,17.436683360073207,80,17.1227663614696,4.130173838529015,0.2412094956702156
t=100,50.0,39,221,114,17.436683360073207,96,18.799159885615882,4.3854604500626815,0.23327959742595747
t=100,50.0,39,221,114,17.436683360073207,112,20.20691368492687,4.325068276095659,0.21403903354730996
t=100,50.0,193,158,86,16.576789832509142,32,13.240441546491557,0.2976752040443278,0.02248227168248823
t=100,50.0,193,158,86,16.576789832509142,48,16.718317649890682,0.491775871087478,0.02941539222941452
t=100,50.0,193,158,86,16.576789832509142,64,19.029594508973847,0.34726229395468844,0.018248538811004557
t=100,50.0,193,158,86,16.576789832509142,80,21.10134536575935,0.1466948884938435,0.006951921119298952
t=100,50.0,193,158,86,16.576789832509142,96,22.71218134686098,0.034661668121921646,0.0015261267771936044
t=100,50.0,193,158,86,16.576789832509142,112,24.07179008835382,0.030932046601888693,0.0012849915394058681
t=100,50.0,109,26,156,15.536391542503209,32,10.718458450466251,2.3964059913558455,0.22357748573924846
t=100,50.0,109,26,156,15.536391542503209,48,13.967836623601505,2.4208086785891556,0.17331307229773193
t=100,50.0,109,26,156,15.536391542503209,64,16.370806505379516,2.312800625296699,0.14127591237100645
t=100,50.0,109,26,156,15.536391542503209,80,18.23478479712562,2.2731465037242264,0.1246599029829267
t=100,50.0,109,26,156,15.536391542503209,96,19.76930661610863,2.234189830122216,0.11301305976516803
t=100,50.0,109,26,156,15.536391542503209,112,21.074632723969575,2.162653711052078,0.10261880903824001
t=100,50.0,142,13,209,49.66914181429823,32,13.930712794284284,4.362875312594094,0.3131839251171816
t=100,50.0,142,13,209,49.66914181429823,48,17.857916613668696,4.896137316647772,0.2741718097675628
t=100,50.0,142,13,209,49.66914181429823,64,20.462252028722187,4.984574142739655,0.24359851182279316
t=100,50.0,142,13,209,49.66914181429823,80,22.428471258446496,4.692231621347876,0.20920871366035682
t=100,50.0,142,13,209,49.66914181429823,96,24.205419116570646,4.554234865850344,0.18814939100693315
t=100,50.0,142,13,209,49.66914181429823,112,25.631329197487794,4.608364653223176,0.17979421268854273
t=100,50.0,242,208,39,19.099964846225774,32,16.801487680109926,0.4188533576211822,0.024929539907173375
t=100,50.0,242,208,39,19.099964846225774,48,21.0513766459932,1.100099816656589,0.05225785634622502
t=100,50.0,242,208,39,19.099964846225774,64,23.902145542261874,1.4076556673186078,0.058892439794984215
t=100,50.0,242,208,39,19.099964846225774,80,25.926679198176064,1.498763434285706,0.05780776715867043
t=100,50.0,242,208,39,19.099964846225774,96,27.645507244504607,1.672278806961647,0.060490075011883304
t=100,50.0,242,208,39,19.099964846225774,112,29.174780884556057,1.6674574640029678,0.05715406983178585
t=100,50.0,65,116,197,53.938307739373585,32,13.678794923708786,2.194487287646664,0.1604298697280026
t=100,50.0,65,116,197,53.938307739373585,48,16.79555129177073,2.022220193739674,0.12040213260105939
t=100,50.0,65,116,197,53.938307739373585,64,19.02694627083167,1.9603885411794562,0.10303222142297916
t=100,50.0,65,116,197,53.938307739373585,80,20.718578268736994,1.8625090441999559,0.0898956009452812
t=100,50.0,65,116,197,53.938307739373585,96,22.147717358265716,1.8685701056615898,0.08436851868006269
t=100,50.0,65,116,197,53.938307739373585,112,23.360321142881503,1.8757645179902243,0.08029703472470534
t=100,50.0,26,71,227,15.70320540107942,32,10.923840580943162,0.21166800348493053,0.019376701986496325
t=100,50.0,26,71,227,15.70320540107942,48,14.257478899805838,0.1947491094145003,0.013659435218743507
t=100,50.0,26,71,227,15.70320540107942,64,16.59070671297519,0.08833550895033453,0.005324396993965873
t=100,50.0,26,71,227,15.70320540107942,80,18.880318466789397,0.4557076829190344,0.0241366523409352
t=100,50.0,26,71,227,15.70320540107942,96,20.687600583919647,0.7839467149793953,0.03789452101026895
t=100,50.0,26,71,227,15.70320540107942,112,22.130432569523904,0.8303085043901247,0.03751885562027165
t=100,50.0,88,157,223,35.24999740566471,32,14.629987683166718,2.193158465946446,0.14990842873161792
t=100,50.0,88,157,223,35.24999740566471,48,18.05578866412726,1.8257279467003111,0.10111593465466379
t=100,50.0,88,157,223,35.24999740566471,64,20.48062299160224,1.7531818693378125,0.08560197949333267
t=100,50.0,88,157,223,35.24999740566471,80,22.275389696567782,1.6168702804854518,0.07258549917690468
t=100,50.0,88,157,223,35.24999740566471,96,23.861671602673077,1.2785541239055398,0.05358191769608929
t=100,50.0,88,157,223,35.24999740566471,112,25.199652080820602,1.2329205291901568,0.04892609331414261
t=100,50.0,102,155,204,18.212437867152502,32,13.096820336083589,0.06909541190582229,0.00527573946444502
t=100,50.0,102,155,204,18.212437867152502,48,16.24801091482176,0.03387732597019029,0.0020850137378530882
t=100,50.0,102,155,204,18.212437867152502,64,18.432870609470715,0.017561867503489294,0.0009527472890991865
t=100,50.0,102,155,204,18.212437867152502,80,20.19304036404092,0.025684365210947642,0.0012719414584385956
t=100,50.0,102,155,204,18.212437867152502,96,21.609601017767098,0.04404059140658775,0.002038010390399074
t=100,50.0,102,155,204,18.212437867152502,112,22.805695366263993,0.005147831406809391,0.0002257256936977451
t=100,50.0,87,249,91,29.95770823868138,32,14.511633464650203,0.3987784676313951,0.02747991593109105
t=100,50.0,87,249,91,29.95770823868138,48,17.82033526438702,0.11360138584693759,0.006374817541955221
t=100,50.0,87,249,91,29.95770823868138,64,20.15894770515877,0.24211590410077347,0.012010344371239916
t=100,50.0,87,249,91,29.95770823868138,80,22.04336596153487,0.29750072066571687,0.013496156675203246
t=100,50.0,87,249,91,29.95770823868138,96,23.642106614867433,0.3633884758220346,0.015370393245478231
t=100,50.0,87,249,91,29.95770823868138,112,24.97196547030144,0.3367148732380129,0.013483715314217451
t=100,50.0,79,95,186,20.32326697931191,32,11.60077300818681,1.831277814288953,0.1578582576347798
t=100,50.0,79,95,186,20.32326697931191,48,15.092761749480342,2.0675356210100913,0.13698855486679093
t=100,50.0,79,95,186,20.32326697931191,64,17.65479201048297,2.0499237701162096,0.116111465312025
t=100,50.0,79,95,186,20.32326697931191,80,19.51808468925089,1.9767618173349193,0.10127847321123536
t=100,50.0,79,95,186,20.32326697931191,96,21.01685993621199,1.9309176639930865,0.09187469821151165
t=100,50.0,79,95,186,20.32326697931191,112,22.309156937335352,1.9903896590650778,0.08921850631361482
t=100,50.0,31,184,30,34.31117625729595,32,13.512069011573747,4.208071636787131,0.3114305909171062
t=100,50.0,31,184,30,34.31117625729595,48,17.459238399950486,4.110461681763674,0.2354319007280026
t=100,50.0,31,184,30,34.31117625729595,64,19.69884158890994,3.830648837008516,0.19446061433201717
t=100,50.0,31,184,30,34.31117625729595,80,21.483028341707897,3.951369137540843,0.18392980145492419
t=100,50.0,31,184,30,34.31117625729595,96,23.064886989676786,3.992525768296002,0.17309973251041497
t=100,50.0,31,184,30,34.31117625729595,112,24.431403480834526,3.9742344397075846,0.16266910097183795
t=100,50.0,48,90,201,31.749250668464565,32,10.369408324735767,2.839042550571326,0.2737902165352014
t=100,50.0,48,90,201,31.749250668464565,48,13.867289433426167,3.245375587822102,0.23403099815594405
t=100,50.0,48,90,201,31.749250668464565,64,16.791011843540282,4.049123945995087,0.24114829908555138
t=100,50.0,48,90,201,31.749250668464565,80,18.74622319334935,4.259991130826661,0.22724530092749506
t=100,50.0,48,90,201,31.749250668464565,96,20.474441772613574,4.447980357142126,0.21724550083175911
t=100,50.0,48,90,201,31.749250668464565,112,21.90272332375973,4.458686829985901,0.20356769174676956
t=100,50.0,68,140,247,47.736769252651136,32,9.881832071611097,3.024212143081159,0.30603759719508195
t=100,50.0,68,140,247,47.736769252651136,48,13.068317465814312,2.6177386115691084,0.2003118319107954
t=100,50.0,68,140,247,47.736769252651136,64,15.720808853545021,2.258601680060106,0.1436695593147419
t=100,50.0,68,140,247,47.736769252651136,80,17.718004332525606,2.1385028143126465,0.12069659619548216
t=100,50.0,68,140,247,47.736769252651136,96,19.23882706208994,2.08327301245868,0.10828482452361997
t=100,50.0,68,140,247,47.736769252651136,112,20.59499136152839,2.0884343128011658,0.10140496182495992
t=100,50.0,9,211,208,22.26390374431071,32,11.807174874011737,2.447590038323459,0.207296839797871
t=100,50.0,9,211,208,22.26390374431071,48,15.70710370696756,2.460800921055384,0.15666802530652357
t=100,50.0,9,211,208,22.26390374431071,64,18.587264115653326,2.8227399179634736,0.15186419584936622
t=100,50.0,9,211,208,22.26390374431071,80,20.7978673848852,3.199378486149111,0.1538320457064868
t=100,50.0,9,211,208,22.26390374431071,96,22.430490745440654,3.498312220557378,0.15596235767906524
t=100,50.0,9,211,208,22.26390374431071,112,23.79151583015738,3.6533859834410136,0.15355835288183262
t=100,50.0,134,210,236,20.88673549717015,32,10.752694076330071,1.1211360470747327,0.10426559512584775
t=100,50.0,134,210,236,20.88673549717015,48,14.327159791571622,0.5398881466420293,0.037682845343822755
t=100,50.0,134,210,236,20.88673549717015,64,17.03124044297541,0.6177043802815692,0.036268901396218814
t=100,50.0,134,210,236,20.88673549717015,80,18.97328523175446,0.7463280779804334,0.03933573278766444
t=100,50.0,134,210,236,20.88673549717015,96,20.59359117010356,0.6997079539815508,0.03397697605055603
t=100,50.0,134,210,236,20.88673549717015,112,21.996883231755984,0.6424431186549944,0.02920609760420631
t=100,50.0,203,193,39,29.643868015876155,32,13.461091918239513,2.77339770572426,0.20603066397357864
t=100,50.0,203,193,39,29.643868015876155,48,17.41441190633792,2.9664781008562557,0.17034615448464355
t=100,50.0,203,193,39,29.643868015876155,64,20.148906875639266,3.198340192945217,0.1587351717234905
